Chr	GeneID	Start	End	Symbol
2	28951	12716872	12742734	TRIB2
2	100288243	12856559	12858261	LOC100288243
2	645241	13585534	13588095	LOC645241
2	151354	14632686	14640046	FAM84A
2	653602	14692666	14708394	LOC653602
2	51594	15166908	15561348	NBAS
2	1653	15591621	15631111	DDX1
2	100288342	15731607	15782789	LOC100288342
2	440848	15757982	15801908	LOC440848
2	4613	15940561	15947007	MYCN
2	100129296	15997476	16001143	LOC100129296
2	391353	16266414	16266752	LOC391353
2	81553	16549459	16665866	FAM49A
2	645521	17329063	17329651	LOC645521
2	729475	17510584	17520580	RAD51AP2
2	7447	17540540	17656439	VSNL1
2	79677	17663812	17753829	SMC6
2	348654	17753885	17785365	GEN1
2	729483	17797992	17798330	LOC729483
2	284952	17798044	17801261	LOC284952
2	343930	17816519	17817100	MSGN1
2	3790	17877847	17932958	KCNS3
2	645574	17923033	17924078	LOC645574
2	57665	18554723	18560693	RDH14
2	100526794	18554723	18589580	NT5C1B-RDH14
2	93034	18562871	18589580	NT5C1B
2	130497	19351485	19358611	OSR1
2	130502	19896753	19901986	TTC32
2	57539	19910263	19990123	WDR35
2	4148	19992052	20012694	MATN3
2	9741	20032650	20052028	LAPTM4A
2	727885	20115376	20117738	LOC727885
2	6382	20200797	20225433	SDC1
2	23369	20248692	20350975	PUM2
2	645819	20413458	20414403	LOC645819
2	388	20447074	20449440	RHOB
2	729606	20509953	20510635	LOC729606
2	64342	20617804	20651104	HS1BP3
2	100289378	20647433	20649457	LOC100289378
2	151449	20666664	20671490	GDF7
2	60526	20684014	20823130	C2orf43
2	338	21001429	21044073	APOB
2	100129278	21127601	21137982	TDRD15
2	114818	23385427	23708613	KLHL29
2	100288602	23621672	23621989	LOC100288602
2	54454	23690576	23927108	ATAD2B
2	165324	23927615	24000831	UBXN2A
2	388931	24010083	24025828	MFSD2B
2	80304	24029336	24047426	C2orf44
2	2281	24049714	24063681	FKBP1B
2	51639	24067584	24076444	SF3B6
2	375190	24076635	24095180	FAM228B
2	9540	24077433	24085215	TP53I3
2	375189	24115084	24123489	PFN4
2	653140	24175103	24191698	FAM228A
2	50618	24202866	24360528	ITSN2
2	729702	24251066	24251832	LOC729702
2	100288638	24300309	24303899	LOC100288638
2	8648	24492050	24770702	NCOA1
2	391356	24790267	24793382	PTRHD1
2	79172	24793306	24822376	CENPO
2	109	24819169	24919733	ADCY3
2	51277	24943636	24972094	DNAJC27
2	729714	24995615	24996344	LOC729714
2	22979	25042104	25159135	EFR3B
2	5443	25160853	25168690	POMC
2	1788	25228552	25342590	DNMT3A
2	729734	25255219	25285575	LOC729734
2	1838	25377198	25673647	DTNB
2	729741	25416728	25419129	LOC729741
2	100288694	25468894	25470435	LOC100288694
2	100289053	25610093	25611509	LOC100289053
2	55252	25733753	25878443	ASXL2
2	3797	25926586	25982574	KIF3C
2	10890	26033860	26137454	RAB10
2	150946	26173091	26189663	GAREML
2	3030	26190635	26244726	HADHA
2	3032	26244748	26290465	HADHB
2	165082	26308173	26346817	GPR113
2	85465	26346086	26395891	EPT1
2	92749	26401916	26456711	DRC1
2	9381	26457203	26558698	OTOF
2	339778	26562559	26579527	C2orf70
2	130106	26581205	26641343	CIB4
2	3777	26692713	26731198	KCNK3
2	54978	26764274	26781231	SLC35F6
2	1058	26786014	26794589	CENPA
2	56896	26848101	26950351	DPYSL5
2	646248	26925451	26926625	LOC646248
2	22924	26970657	27027219	MAPRE3
2	54867	27032906	27041697	TMEM214
2	60509	27051623	27070622	AGBL5
2	646251	27061154	27090339	LOC646251
2	100128731	27070472	27071699	OST4
2	11117	27078567	27086403	EMILIN1
2	3795	27086743	27100751	KHK
2	10669	27099353	27119127	CGREF1
2	84696	27123764	27130991	ABHD1
2	10113	27130756	27134674	PREB
2	339779	27136847	27139464	PRR30
2	400948	27146470	27148587	LOC400948
2	150921	27148968	27153534	TCF23
2	8884	27199587	27212307	SLC5A6
2	51374	27212031	27217178	ATRAID
2	790	27217390	27243792	CAD
2	7781	27254572	27276146	SLC30A3
2	285126	27275421	27281885	DNAJC5G
2	57159	27282429	27307439	TRIM54
2	7349	27307397	27308262	UCN
2	100288662	27307803	27309442	LOC100288662
2	4358	27309492	27323102	MPV17
2	2976	27325849	27357034	GTF3C2
2	8890	27364352	27370457	EIF2B4
2	9784	27370496	27377533	SNX17
2	130557	27377231	27380866	ZNF513
2	5496	27381199	27409683	PPM1G
2	29959	27428606	27442259	NRBP1
2	200634	27442366	27446481	KRTCAP3
2	26160	27444373	27489784	IFT172
2	64838	27491883	27495259	FNDC4
2	2646	27496612	27523689	GCKR
2	102724921	27537393	27569910	LOC102724921
2	729823	27571101	27573167	LOC729823
2	84226	27576522	27582722	C2orf16
2	84450	27582969	27623215	ZNF512
2	79635	27625541	27629031	CCDC121
2	11321	27628648	27650846	GPN1
2	100130981	27642442	27644313	LOC100130981
2	9913	27650809	27663973	SUPT7L
2	22950	27663471	27694980	SLC4A1AP
2	9553	27771717	27779741	MRPL33
2	64080	27781364	27890396	RBKS
2	729833	27811609	27842379	LOC729833
2	9577	27890615	28338901	BRE
2	2355	28392837	28417312	FOSL2
2	151056	28496071	28643788	PLB1
2	5500	28751748	28802940	PPP1CB
2	245711	28810834	28850610	SPDYA
2	55006	28849821	28870309	TRMT61B
2	23160	28894667	28948214	WDR43
2	165186	28981298	29052230	FAM179A
2	388938	29057709	29097847	LOC388938
2	388939	29061690	29074261	C2orf71
2	79745	29097676	29183813	CLIP4
2	729864	29191566	29192425	LOC729864
2	238	29192774	29921611	ALK
2	51646	30146884	30160533	YPEL5
2	729874	30223375	30230441	LOC729874
2	81606	30231531	30260033	LBH
2	653743	30333956	30336397	LOC653743
2	253558	30447236	30644225	LCLAT1
2	92291	30722771	30807445	CAPN13
2	79623	30910465	31138726	GALNT14
2	440854	31173056	31226651	CAPN14
2	30845	31234014	31268394	EHD3
2	7498	31334322	31414745	XDH
2	100652774	31393688	31394569	LOC100652774
2	100129588	31394223	31394564	LOC100129588
2	6716	31524586	31580971	SRD5A2
2	51072	31867823	32011047	MEMO1
2	84661	32023422	32039822	DPY30
2	6683	32063592	32157637	SPAST
2	729896	32088853	32089218	LOC729896
2	55676	32165841	32224112	SLC30A6
2	58484	32224449	32265743	NLRC4
2	84272	32277889	32308005	YIPF4
2	100652775	32288081	32289305	HP11026
2	57448	32356667	32618899	BIRC6
2	100288882	32465416	32475066	LOC100288882
2	55622	32628020	32821051	TTC27
2	4052	32947154	33399509	LTBP1
2	25780	33436349	33564731	RASGRP3
2	25940	33583662	33599295	FAM98A
2	51232	36356227	36551135	CRIM1
2	9637	36552258	36598190	FEZ2
2	100130212	36612452	36632915	LOC100130212
2	5212	36696690	36814794	VIT
2	6801	36837698	36966530	STRN
2	54497	36980999	37084345	HEATR5B
2	253635	37084451	37099244	GPATCH11
2	5610	37105138	37157047	EIF2AK2
2	391365	37167820	37196087	SULT6B1
2	10153	37201629	37231597	CEBPZ
2	55471	37231631	37249160	NDUFAF7
2	23683	37250502	37324772	PRKD3
2	25797	37344610	37373322	QPCT
2	10602	37641882	37672535	CDC42EP3
2	151393	37925319	38067142	RMDN2
2	1545	38067603	38076181	CYP1B1
2	64225	38294885	38378173	ATL2
2	100288457	38298085	38302793	LOC100288457
2	92906	38561978	38603036	HNRNPLL
2	130589	38665910	38734767	GALM
2	100131152	38682236	38683887	LOC100131152
2	100288550	38708917	38710026	LOC100288550
2	6432	38743599	38751494	SRSF7
2	79833	38778185	38782456	GEMIN6
2	90957	38797729	38875879	DHX57
2	729967	38875962	38882709	MORN2
2	100271715	38919363	38975449	ARHGEF33
2	6654	38981549	39120543	SOS1
2	344387	39175995	39243973	CDKL4
2	8491	39249266	39437312	MAP4K3
2	130733	39665498	39717963	TMEM178A
2	80745	39736060	39779276	THUMPD2
2	6546	40112146	40512476	SLC8A1
2	400950	41935368	41953803	C2orf91
2	285047	42012263	42014367	LOC285047
2	91461	42048021	42058528	PKDCC
2	27436	42169350	42332548	EML4
2	9167	42350502	42361216	COX7A2L
2	170850	42442017	42494097	KCNG3
2	57504	42494569	42756947	MTA3
2	730009	42574332	42575084	LOC730009
2	100130921	42721709	42722527	LOC100130921
2	165140	42762499	42764261	OXER1
2	23498	42767089	42792613	HAAO
2	678	43222402	43226606	ZFP36L2
2	63892	43230836	43596046	THADA
2	100128609	43313005	43314101	LOC100128609
2	130271	43637298	43767987	PLEKHH2
2	728819	43675153	43676322	LOC728819
2	51626	43774039	43827616	DYNC2LI1
2	64240	43806130	43838900	ABCG5
2	64241	43838964	43878808	ABCG8
2	10128	43886224	43996005	LRPPRC
2	5495	44168861	44234603	PPM1B
2	6519	44275458	44320824	SLC3A1
2	9581	44317607	44361862	PREPL
2	79823	44361904	44772592	CAMKMT
2	6496	44941898	44946077	SIX3
2	10736	45005185	45009441	SIX2
2	730059	45386687	45391755	LOC730059
2	55133	45388680	45611295	SRBD1
2	100289242	45396123	45398184	LOC100289242
2	102724965	45649275	45652047	LOC102724965
2	5581	45651315	46187990	PRKCE
2	2034	46297402	46386703	EPAS1
2	100130349	46379483	46380543	LOC100130349
2	388946	46479565	46484425	TMEM247
2	90423	46511847	46542412	ATP6V1E2
2	23433	46542728	46584688	RHOQ
2	5281	46581274	46617112	PIGF
2	9419	46617172	46630176	CRIPT
2	9655	46698960	46762788	SOCS5
2	730078	46881304	46896806	LOC730078
2	90411	46901870	46941855	MCFD2
2	57217	46916129	47076136	TTC7A
2	285051	47086991	47155378	C2orf61
2	100129286	47126181	47189445	LOC100129286
2	805	47160082	47176601	CALM2
2	4072	47369148	47387028	EPCAM
2	4436	47403067	47512577	MSH2
2	56660	47520775	47570331	KCNK12
2	100288705	47717436	47748478	LOC100288705
2	440864	47776485	47790467	LOC440864
2	2956	47783082	47806953	MSH6
2	100652825	47799405	47801996	LOC100652825
2	100131554	47799405	47800126	LOC100131554
2	80204	47806920	47906385	FBXO11
2	3344	48314644	48379295	FOXN2
2	129285	48440769	48515392	PPP1R21
2	286749	48529925	48776517	STON1-GTF2A1L
2	11037	48530169	48598515	STON1
2	11036	48617798	48679609	GTF2A1L
2	3973	48686774	48755741	LHCGR
2	2492	48962157	49154527	FSHR
2	9378	49918505	51032536	NRXN1
2	646948	51662328	51662546	LOC646948
2	442015	52710250	52710606	LOC442015
2	51130	53669980	53787009	ASB3
2	100302652	53670293	53860033	GPR75-ASB3
2	494143	53767792	53775150	CHAC2
2	27248	53786931	53818819	ERLEC1
2	10936	53852913	53860033	GPR75
2	23198	53864067	53970840	PSME4
2	98	54115273	54305300	ACYP2
2	388951	54253178	54256272	TSPYL6
2	129852	54330868	54381947	C2orf73
2	6711	54456317	54671446	SPTBN1
2	730106	54537194	54537766	LOC730106
2	400954	54725012	54972025	EML6
2	57142	54972189	55112616	RTN4
2	130162	55172547	55232563	CLHC1
2	6233	55231903	55235853	RPS27A
2	100289544	55232261	55277698	LOC100289544
2	4528	55236620	55269248	MTIF2
2	55704	55287842	55419921	CCDC88A
2	100289575	55509374	55511293	LOC100289575
2	112942	55519595	55545080	CCDC104
2	57223	55547292	55617725	SMEK2
2	87178	55634063	55693910	PNPT1
2	2202	55865962	55924163	EFEMP1
2	647003	56032803	56262286	LOC647003
2	101928647	56183193	56184170	LOC101928647
2	114800	56184123	56386174	CCDC85A
2	647021	57394966	57966866	LOC647021
2	7444	57907651	58159920	VRK2
2	55120	58159243	58241381	FANCL
2	101928680	58268028	58274611	LOC101928680
2	647029	58508444	59011709	LOC647029
2	647035	59142921	59147835	LOC647035
2	647038	59376019	59468798	LOC647038
2	730134	59465850	59477046	LOC730134
2	53335	60451167	60553498	BCL11A
2	730142	60634933	60636050	LOC730142
2	100286932	60722827	60727099	LOC100286932
2	64895	60756230	60802086	PAPOLG
2	647063	60826581	60826799	LOC647063
2	5966	60881574	60944284	REL
2	150962	60940413	61018230	PUS10
2	5194	61017677	61051990	PEX13
2	84542	61065870	61138034	KIAA1841
2	339804	61145088	61164829	C2orf74
2	130872	61177420	61191203	AHSA2
2	9736	61187455	61470714	USP34
2	100286967	61404033	61412082	LOC100286967
2	7514	61477934	61538305	XPO1
2	647074	61497522	61497761	LOC647074
2	84140	61824848	61854143	FAM161A
2	10575	61868127	61888671	CCT4
2	150684	61888835	62136070	COMMD1
2	647082	61895584	61901235	LOC647082
2	10678	62196127	62224731	B3GNT2
2	100131923	62237595	62291503	LOC100131923
2	647093	62276807	62277199	LOC647093
2	200728	62460895	62506469	TMEM17
2	730165	62643911	62652034	LOC730165
2	23301	62673851	63046487	EHBP1
2	5013	63050057	63057831	OTX1
2	51057	63121383	63588733	WDPCP
2	647104	63130774	63131728	LOC647104
2	647106	63199701	63199901	LOC647106
2	4190	63588609	63607197	MDH1
2	7360	63840950	63891562	UGP2
2	51542	63892146	64019355	VPS54
2	57162	64092652	64144471	PELI1
2	29094	64454193	64461383	LGALSL
2	101927402	64522189	64524608	LOC101927402
2	54812	64524305	64593005	AFTPH
2	9792	64631621	64750914	SERTAD2
2	647147	64968098	64971591	FLJ43789
2	6509	64988445	65023865	SLC1A4
2	23177	65056361	65087008	CEP68
2	5861	65086854	65130301	RAB1A
2	729306	65111365	65118135	LOC729306
2	10097	65227695	65271253	ACTR2
2	100287235	65298659	65302399	LOC100287235
2	200734	65307442	65432637	SPRED2
2	102724258	65432010	65434886	LOC102724258
2	644804	65473994	65478230	LOC644804
2	730191	65511668	65512564	LOC730191
2	100289180	65571624	65593871	LOC100289180
2	647160	65689742	65714624	LOC647160
2	4211	66435125	66572759	MEIS1
2	100128161	66520079	66522495	LOC100128161
2	647180	66656337	66656738	LOC647180
2	730200	66770491	66776393	LOC730200
2	100289292	66922008	66923951	LOC100289292
2	54465	67397310	67410408	ETAA1
2	10438	68042200	68063027	C1D
2	116143	68130149	68157560	WDR92
2	56902	68157873	68175959	PNO1
2	5534	68178857	68252519	PPP3R1
2	25927	68284171	68320051	CNRIP1
2	5341	68365190	68397453	PLEK
2	554251	68462366	68467316	FBXO48
2	200558	68467559	68580162	APLF
2	649935	68608956	68610190	LOC649935
2	10887	68645822	68655576	PROKR1
2	9938	68734781	68826833	ARHGAP25
2	27302	68865481	68871517	BMP10
2	200504	68945232	68952970	GKN2
2	56287	68974573	68980980	GKN1
2	84168	69013144	69249327	ANTXR1
2	2673	69319769	69387254	GFPT1
2	27247	69396113	69438071	NFU1
2	22848	69457995	69643845	AAK1
2	307	69720796	69826464	ANXA4
2	647218	69761200	69794027	LOC647218
2	64395	69829686	69879595	GMCL1
2	644952	69870187	69879578	LOC644952
2	11017	69893943	69905236	SNRNP27
2	4084	69915041	69942945	MXD1
2	151516	69960089	69962265	ASPRV1
2	100287475	70056790	70072065	LOC100287475
2	5093	70087453	70089203	PCBP1
2	647228	70088658	70091280	LOC647228
2	54980	70149885	70191019	C2orf42
2	7072	70209444	70248744	TIA1
2	51449	70258099	70281185	PCYOX1
2	647235	70280460	70283169	LOC647235
2	6637	70281378	70293737	SNRPG
2	84908	70295976	70302088	FAM136A
2	100289359	70351168	70352449	LOC100289359
2	100287511	70409875	70418091	LOC100287511
2	100289431	70426950	70429671	LOC100289431
2	7039	70447280	70554015	TGFA
2	730220	70634448	70635017	LOC730220
2	119	70662084	70768243	ADD2
2	344018	70777310	70790643	FIGLA
2	165530	70808643	70820600	CLEC4F
2	50489	70830212	70835823	CD207
2	647241	70847815	70852607	LOC647241
2	647242	70881651	70884168	LOC647242
2	25806	70900590	70933446	VAX2
2	525	70935868	70965431	ATP6V1B1
2	79998	70978028	70985499	ANKRD53
2	113419	70985938	70994871	TEX261
2	100287582	71028143	71030558	LOC100287582
2	100289458	71034018	71036408	LOC100289458
2	55577	71068277	71078868	NAGK
2	84693	71109676	71130264	MCEE
2	10199	71130314	71150102	MPHOSPH10
2	400961	71182738	71227103	PAIP2B
2	100130138	71221646	71230064	LOC100130138
2	27332	71276593	71435061	ZNF638
2	8291	71453294	71686763	DYSF
2	56603	72129238	72147862	CYP26B1
2	23233	72175984	72826048	EXOC6B
2	6697	72887383	72892160	SPR
2	2016	72917475	72934891	EMX1
2	100289520	72920928	72922473	LOC100289520
2	94097	72942036	73071836	SFXN5
2	26056	73073382	73113018	RAB11FIP5
2	344022	73202258	73211212	NOTO
2	10322	73214238	73227227	SMYD5
2	84279	73228006	73233228	PRADC1
2	10574	73234236	73253022	CCT7
2	150726	73254682	73272218	FBXO41
2	1961	73290929	73293701	EGR4
2	7840	73385758	73609919	ALMS1
2	9027	73640723	73642410	NAT8
2	51471	73700509	73701340	NAT8B
2	51002	73729830	73737464	TPRKB
2	8446	73762198	73780157	DUSP11
2	388960	73784189	73817147	C2orf78
2	10617	73828916	73867168	STAMBP
2	72	73892966	73919653	ACTG2
2	1716	73926826	73958961	DGUOK
2	100996461	73927556	73934687	LOC100996461
2	200424	73985084	74108176	TET3
2	100132318	74065062	74066978	LOC100132318
2	442020	74065062	74067392	LOC442020
2	100128039	74067039	74074375	LOC100128039
2	388962	74135401	74147912	BOLA3
2	55233	74156084	74178868	MOB1A
2	10797	74198563	74215298	MTHFD2
2	730240	74211052	74216029	MGC10955
2	100287699	74212730	74226990	LOC100287699
2	57835	74216242	74343407	SLC4A5
2	1639	74361154	74392087	DCTN1
2	388963	74414176	74417717	C2orf81
2	84058	74421735	74425755	WDR54
2	6242	74425861	74441933	RTKN
2	83444	74455023	74457960	INO80B
2	23559	74458400	74460891	WBP1
2	7841	74461057	74465410	MOGS
2	116540	74471958	74472815	MRPL53
2	84865	74472832	74483230	CCDC142
2	64427	74483073	74494564	TTC31
2	85474	74497517	74503316	LBX2
2	84759	74505043	74508580	PCGF1
2	3196	74514469	74517148	TLX2
2	165545	74518131	74526281	DQX1
2	550	74526648	74529892	AUP1
2	27429	74529405	74533556	HTRA2
2	84695	74532258	74553964	LOXL3
2	1796	74549020	74557551	DOK1
2	130951	74557883	74648867	M1AP
2	100287788	74592085	74607482	LOC100287788
2	730243	74594432	74595343	LOC730243
2	730244	74634793	74635233	LOC730244
2	10505	74654228	74683854	SEMA4F
2	3099	74832655	74893354	HK2
2	56655	74958648	74969732	POLE4
2	6869	75046463	75199519	TACR1
2	84141	75492318	75569722	EVA1A
2	9801	75613881	75671918	MRPL19
2	6936	75662705	75711356	GCFC2
2	80059	76747723	77522376	LRRTM4
2	647278	76829329	76829550	LOC647278
2	130120	79025686	79028504	REG3G
2	5968	79085023	79088024	REG1B
2	5967	79120458	79123419	REG1A
2	5068	79157006	79159754	REG3A
2	100130282	79239008	79266186	LOC100130282
2	647284	79362101	79420791	LOC647284
2	100132577	79373625	79420315	LOC100132577
2	1496	79512934	80648868	CTNNA2
2	347730	80288356	80304593	LRRTM1
2	647287	80780030	80950820	LOC647287
2	647291	81663334	81665231	LOC647291
2	647292	81734392	81734820	LOC647292
2	100289658	81809822	81810843	LOC100289658
2	647294	82937444	82938398	LOC647294
2	647297	83747926	83748048	LOC647297
2	8802	84423523	84459462	SUCLG1
2	1768	84516455	84819589	DNAH6
2	729749	84516715	84517330	LOC729749
2	129293	84821650	84881245	TRABD2A
2	9168	84905639	84906675	TMSB10
2	56888	84971108	85059472	KCMF1
2	83439	85133460	85310388	TCF7L1
2	10618	85318018	85328296	TGOLN2
2	54884	85341955	85354698	RETSAT
2	84173	85354720	85391752	ELMOD3
2	822	85394748	85414074	CAPG
2	284948	85431222	85437029	SH2D6
2	4144	85538978	85545280	MAT2A
2	2677	85544855	85561534	GGCX
2	8673	85577491	85582033	VAMP8
2	10791	85584408	85593388	VAMP5
2	51255	85595268	85597708	RNF181
2	129303	85598547	85602699	TMEM150A
2	10713	85602842	85649284	USP39
2	388969	85605253	85612056	C2orf68
2	6439	85657317	85668741	SFTPB
2	10578	85694291	85698854	GNLY
2	84913	85753786	85791383	ATOH8
2	100286944	85764585	85766112	LOC100286944
2	8869	85839147	85889034	ST3GAL5
2	25885	86026328	86106155	POLR1A
2	55037	86106182	86142157	PTCD3
2	10989	86143932	86195770	IMMT
2	51318	86199355	86213790	MRPL35
2	65055	86213993	86338083	REEP1
2	55818	86441148	86492716	KDM3A
2	51652	86503430	86563497	CHMP3
2	100526767	86503430	86721122	RNF103-CHMP3
2	7844	86603393	86623877	RNF103
2	64795	86720291	86778041	RMND5A
2	925	86784605	86808396	CD8A
2	926	86815337	86861924	CD8B
2	102723437	86903850	86913808	LOC102723437
2	729854	86905723	86906372	LOC729854
2	400966	86913767	87013976	RGPD1
2	5343	87010464	87021846	PLGLB1
2	102724642	87125203	87146206	LOC102724642
2	102723467	87150052	87171194	LOC102723467
2	100996909	87171202	87196859	LOC100996909
2	647322	87425565	87432100	LOC647322
2	102723511	87426438	87430975	LOC102723511
2	730259	87460511	87461401	LOC730259
2	730260	87490248	87491359	LOC730260
2	730261	87491456	87492430	LOC730261
